full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
Bob Jorgensen 103,0.00032263268269075657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Jepson 104,0.0012905307307630263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonna 105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015467904098994585,0.0
Bonz 106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006075334143377885,0.004149377593360996,0.0,0.0,0.0
Boranda 107,0.0,0.0,0.0,0.00018975332068311195,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borel 108,0.0,0.0,0.0,0.0,0.0,0.0010496850944716584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borgald Amhold 109,0.0,0.0,0.0,0.0,0.0,0.008047585724282715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boris Pahlevi 110,0.0035489595095983223,0.0,0.003430531732418525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boskoney 111,0.0,0.012235153685467026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosler 112,0.0,0.0,0.0,0.0,0.0,0.0,0.0023651844843897824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bourdon 113,0.0,0.0,0.0,0.0,0.0,0.0,0.002838221381267739,0.0,0.0001722652885443583,0.0,0.0,0.0,0.0,0.0,0.0
Brace 114,0.0,0.0,0.0,0.0,0.0034453057708871662,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brahil 115,0.0,0.0,0.0,0.0,0.0,0.0,0.000315357931251971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brand 116,0.0,0.0,0.0,0.0,0.0,0.0005248425472358292,0.0,0.000315059861373661,0.0,0.0,0.0,0.0,0.005919220055710306,0.007269914926527455,0.0013318112633181126
Brare 117,0.0,0.0,0.0,0.0,0.0,0.004198740377886634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brashia 118,0.0,0.0,0.0,0.0,0.0,0.0,0.0017344686218858404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bravonner 119,0.0,0.0,0.0,0.0,0.0,0.0,0.0007883948281299275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breda 120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017014694508894045,0.0
